id_str,full_text,created_at,favourites_count,statuses_count,followers_count,retweeted,retweet_count,retweeted_text,location,hashtags,user_mentions,symbols,urls
1085833153120329728,"KhoonGress Politician BKHariPrasad mocks @AmitShah swine flue issue as ""Suar Ka Zukham"" ! Filthy gutterchap comment by Khoon-Gress. Now they can stoop to any level.😡😡",Thu Jan 17 09:36:12 +0000 2019,209818,453103,4326,False,38,,भारत,4,1,0,0
1085828864713072640,"@AmitHPanchal @ShefVaidya @AmdavadAMC @narendramodi @iPankajShukla @ibijalpatel @amritabhinder @LangaMahesh @vnehra @kumarmanish9 @adhirasy @AmitShah @AhmedabadPolice @GujaratPolice 78 mtrs tall. 17 floors. 32 Hi-Tech OTs 139 ICUs 1500 Beds (1300 Gen. 200 Exec.) Helipad Air Ambulance Attached Dental n Physio college. Still @RahulGandhi, his n will ask, ""Kahan hai Vikas?""",Thu Jan 17 09:19:09 +0000 2019,963,1208,28,False,4,,Unknown,5,15,0,0
1085824759353364480,RT @sudhanshug78new: @mousumib297 Are you missing dirty corrupt polluted smelling stinking India of Congress era ? …,Thu Jan 17 09:02:50 +0000 2019,3,4925,19,False,1,@mousumib297 Are you missing dirty corrupt polluted smelling stinking India of Congress era ? yuva,Mumbai India,1,2,0,0
1085823698517483520,@TigerRajaSingh @poonam_mahajan @BJYM @narendramodi @AmitShah Sach hoga Indians ready onemore to in Election2019,Thu Jan 17 08:58:38 +0000 2019,23166,75166,1758,False,0,,Unknown,3,5,0,0
1085820468131594240,@mousumib297 Are you missing dirty corrupt polluted smelling stinking India of Congress era ? yuva,Thu Jan 17 08:45:47 +0000 2019,15237,7413,63,False,1,,Unknown,10,1,0,0
1085815768774778882,"@RahulGandhi Dear Hindu, Sikh, Jain &amp; Indian Buddhist brothers &amp; Sisters🙏 I pledge my support for (India born faiths) , and 💪🚩👏 Do you support , &amp; elections Will you vote for Modi 🚩💪 or Pappu 🙉😠???",Thu Jan 17 08:27:07 +0000 2019,3437,7941,1733,False,0,,NCR India,7,1,0,0
1085815659878117376,@BillGates @AyushmanNHA @PMOIndia and burnol for congress.,Thu Jan 17 08:26:41 +0000 2019,23227,7806,256,False,1,,Unknown,5,3,0,0
1085814686103334918,"@thewire_com Don't worry we will not give u so much trouble to think&amp; work separately for We will vote for because he's competent enough to take care of all irrespective of caste, religion. Stop playing cheap politics. @narendramodi @CongressDahan",Thu Jan 17 08:22:49 +0000 2019,4593,8618,500,False,1,,Hindustan,4,3,0,0
1085809972544294912,@Mushroom_Ka_Dad Are you missing dirty polluted smelling stinking Indian Railways of Congress era ? yuva,Thu Jan 17 08:04:05 +0000 2019,15237,7413,63,False,0,,Unknown,10,1,0,0
1085809763458273281,@rajesh_777r @POOJA28657277 @Mushroom_Ka_Dad Are you missing dirty polluted smelling stinking Indian Railways of Congress era ? yuva,Thu Jan 17 08:03:15 +0000 2019,15237,7413,63,False,0,,Unknown,10,3,0,0
1085808173662064640,@thebhumbak @arunjaitley @AmitShah We certainly don’t want your tweets brother to maintain peace n harmony... for the first time something good is happening and let it be... we don’t want @RahulGandhi joker as our Prime Minister....,Thu Jan 17 07:56:56 +0000 2019,142,157,6,False,0,,India,1,4,0,0
1085803629599051778,@Punit_Pania @rohshah07 @chetan_bhagat Are you missing dirty polluted smelling stinking Indian Railways of Congress era ? yuva,Thu Jan 17 07:38:53 +0000 2019,15237,7413,63,False,0,,Unknown,10,3,0,0
1085803484308336642,@CAbaiju @chetan_bhagat Are you missing dirty polluted smelling stinking Indian Railways of Congress era ? yuva,Thu Jan 17 07:38:18 +0000 2019,15237,7413,63,False,0,,Unknown,10,2,0,0
1085802476534558720,@gupta521 @chetan_bhagat Are you missing dirty polluted smelling stinking Indian Railways of Congress era ? yuva,Thu Jan 17 07:34:18 +0000 2019,15237,7413,63,False,0,,Unknown,10,2,0,0
1085793239402131457,So far it seemed that only @RahulGandhi is very wise in our country. But I was wrong. There is another man who gives good competition to . Don't understand how our country will be safe in the hands of such people.🙏 @yadavakhilesh,Thu Jan 17 06:57:35 +0000 2019,29445,652,1912,False,1,,Gujarat India,4,2,0,0
1085791969404583937,@BillGates @TajinderBagga @AyushmanNHA @PMOIndia I pledge my support for 🙏🚩 has no alternative.🙏💪 Pappu Gandhi does not stand anywhere 👅👎😋 @narendramodi 🙏 @BJP4India 🙏 @INCIndia 😠,Thu Jan 17 06:52:33 +0000 2019,3437,7941,1733,False,1,,NCR India,3,7,0,0
1085782759526653953,To know what has done watch and To know what could not be done watch,Thu Jan 17 06:15:57 +0000 2019,98975,14460,2926,False,1,,Somewhere in india.,6,0,0,0
1085779344612577280,"Movies made depicting Congress Raj - 26/11, Raid, Accidental Prime Minister....Movies made depicting Modi Raj - Uri: The surgical Strike. That's the difference @rishibagree @madhukishwar",Thu Jan 17 06:02:23 +0000 2019,881,1883,499,False,0,,India,5,2,0,0
1085777690148319232,"@IndianInterest @hsskindia @autumnrainwish thanks for posting such posts, now congress supporters will better understand @INCIndia 's intention! This will help people decide whom to vote!",Thu Jan 17 05:55:48 +0000 2019,6732,27191,646,False,0,,Bharat/Balasore,1,4,0,0
1085777093101641728,PM Modi to inaugurate 3D laser projection show at Salt Mound of Dandi Kutir in Gandhinagar,Thu Jan 17 05:53:26 +0000 2019,354,139548,1594,False,0,,India,11,0,0,1
1085759445823619072,RT @SaundiD: @archu243 @INCIndia can't WIN in Even KHANgress will be shrunken AT below 44. wl b…,Thu Jan 17 04:43:18 +0000 2019,960,961,250,False,44,@archu243 @INCIndia can't WIN in Even KHANgress will be shrunken AT below 44. wl b Ex. of very soon. boiling N O W A D A Y S 🔥😝😜,Hyderabad India,3,3,0,0
1085736230904451073,"RT @cpraghav: Hello Pappu @RahulGandhi , Can you dare to share a pic of Amethi????😡😡😡 @INCIndia And listen you Khoongressi farts 👇 …",Thu Jan 17 03:11:04 +0000 2019,11298,4176,111,False,3,"Hello Pappu @RahulGandhi , Can you dare to share a pic of Amethi????😡😡😡 @INCIndia And listen you Khoongressi farts 👇",Navi Mumbai India,0,3,0,0
1085730595274014720,"To Be Old &amp; Wise, You Must First Be Young &amp; Stupid. But @RahulGandhi, Getting Old With Stupidity Reminds Mentally Challenged. @V4Modi",Thu Jan 17 02:48:40 +0000 2019,10132,14122,363,False,0,,Spectral Extant,8,2,0,0
1085671156298977280,PM @narendramodi ripping apart the allegation of abusing autonomous institutions and explaining how @INCIndia ruined the constitutional bodies of the country! Truth has no legs like @RahulGandhi has no brains @PiyushGoyal @PiyushGoyalOffc @AmitShah,Wed Jan 16 22:52:29 +0000 2019,4358,10074,15526,False,115,,Mumbai India,2,6,0,0
1085643863522529280,@RahulGandhi In your speeches you seem to worry about poor all the time. Then why are you silent on @bhupeshbaghel governments decision to deny benefits to the needy. Grow a pair and take a stand 😏,Wed Jan 16 21:04:02 +0000 2019,11280,3306,57,False,0,,Planet Earth,3,2,0,0
1085637100563779585,So this time who will tweet first TheWire or RahulGandhi ??,Wed Jan 16 20:37:09 +0000 2019,4017,3942,551,False,0,,Unknown,3,0,0,1
1085636494000377856,Sri @narendramodi Congratulations. I hope @RahulGandhi has no subject on which he will be seeking votes in 2019 General Elections. SSsshhhhhhh is there @INCIndia,Wed Jan 16 20:34:44 +0000 2019,47,175,11,False,0,,Unknown,6,3,0,1
1085613437265137664,@DrGPradhan Great! Everyone NAMO supporter change their DP... @V4Modi,Wed Jan 16 19:03:07 +0000 2019,10132,14122,363,False,0,,Spectral Extant,9,2,0,0
1085594042446925824,"Hello Pappu @RahulGandhi , Can you dare to share a pic of Amethi????😡😡😡 @INCIndia And listen you Khoongressi farts 👇",Wed Jan 16 17:46:03 +0000 2019,209818,453103,4326,False,3,,भारत,1,2,0,1
1085591322696663040,"RT @Satishrathod100: @RAJAGOPALAN1951 @Jayaram_NIE @RahulGandhi @narendramodi He has no brain Working on borrowed brain Like Robot, just do…",Wed Jan 16 17:35:15 +0000 2019,27788,30644,1114,False,1,"@RAJAGOPALAN1951 @Jayaram_NIE @RahulGandhi @narendramodi He has no brain Working on borrowed brain Like Robot, just doing the things on given command without using own brain and beyond",Bhubaneswar,0,5,0,0
1085590700534652928,"@RAJAGOPALAN1951 @Jayaram_NIE @RahulGandhi @narendramodi He has no brain Working on borrowed brain Like Robot, just doing the things on given command without using own brain and beyond",Wed Jan 16 17:32:46 +0000 2019,3998,3930,617,False,1,,Mumbai India,1,4,0,0
1085584772208967681,RT @DextrousNinja: @DrGPradhan @INCIndia @SwarajyaMag Basically R3 was party to done by &amp; their ... He…,Wed Jan 16 17:09:13 +0000 2019,11205,8772,109,False,1,@DrGPradhan @INCIndia @SwarajyaMag Basically R3 was party to done by &amp; their ... He should be also in Tihar with CWC members... @V4Modi,Unknown,3,4,0,0
1085576016591024133,"@RahulGandhi When there is real positive change happens &amp; if you want to look into core of our culture along with modernisation, here is perfect example. Our beloved @narendramodi 's positive energy makes person like @RahulGandhi transforms himself to positive.",Wed Jan 16 16:34:26 +0000 2019,32,234,13,False,1,,Bengaluru India,2,3,0,0
1085572799278792704,@rohini_sgh That's not sure. Will wait for your feedback Ma'am. But Rahul Ji in 2019 is going to get the Best Stand-up &amp; Sit-down Comedian award in sometime as a Consolation and Moral award.,Wed Jan 16 16:21:38 +0000 2019,20435,16513,285,False,0,,Unknown,5,1,0,0
1085562263749050370,"RT @cpraghav: Considering the same logic, Rahul Gandhi should be penalized too for calling our PM as ""Chor"" ! Right @INCIndia @RahulGandhi…",Wed Jan 16 15:39:47 +0000 2019,112216,124692,3116,False,121,"Considering the same logic, Rahul Gandhi should be penalized too for calling our PM as ""Chor"" ! Right @INCIndia @RahulGandhi",India,0,3,0,0
1085556148911038464,@DrGPradhan @INCIndia @SwarajyaMag Basically R3 was party to done by &amp; their ... He should be also in Tihar with CWC members... @V4Modi,Wed Jan 16 15:15:29 +0000 2019,10132,14122,363,False,1,,Spectral Extant,11,4,0,0
1085553023806369793,See the fact check of @RahulGandhi visit to @DrGPradhan @mvmeet @RenukaJain6 @BJP4India @AmitShah @BJP4Gujarat @myogiadityanath @TajinderBagga @MrsGandhi @sambitswaraj,Wed Jan 16 15:03:04 +0000 2019,10132,14122,363,False,0,,Spectral Extant,6,11,0,1
1085552604485054464,@narendramodi This is called Vikash... Ok @RahulGandhi,Wed Jan 16 15:01:24 +0000 2019,32765,13116,199,False,0,,India ,2,2,0,0
1085544003158855681,RT @Aryanwarlord: This is another reason why must lose. …,Wed Jan 16 14:27:13 +0000 2019,13834,25666,1515,False,3,This is another reason why must lose.,Unknown,6,1,0,0
1085532745525190662,Is it ??? So is it vs as we can have just one PM candidate...seems are out of race... as PM LOL @INCIndia @BJP4India @AITCofficial,Wed Jan 16 13:42:29 +0000 2019,402,426,20,False,0,,Unknown,8,3,0,0
1085532220360716289,"@sambitswaraj @aajtak Our PM dear @narendramodi is a hard worker, whereas the clown prince @RahulGandhi and other leaders (??) Of Mahataghbandhan like @yadavakhilesh @yadavtejashwi @MamataOfficial are all hardly workers. They all hv a single &amp; negative agenda- stop",Wed Jan 16 13:40:24 +0000 2019,228,1995,269,False,0,,Mumbai,2,7,0,0
1085527247048663040,"Did ever Extended this kind gesture, Even to &amp; @LKAdvaniBJP To know in @republic @IndiaToday @RahulGandhi @cnni",Wed Jan 16 13:20:38 +0000 2019,26,2702,5,False,0,,Unknown,14,5,0,1
1085526348901371905,@Manekagandhibjp:It Is Heart Wrenching 2 See Such Cruelty To &amp; Modi Should Retain Power,Wed Jan 16 13:17:04 +0000 2019,546,2470,59,False,0,,Unknown,16,1,0,1
1085516986908434433,"@Nilam_Modi4Hind @SumanSh58123278 @jyotsnavarma9 @pksrivastava6 @cprd_india @Makebharatmahan @Am_dilip @AkKhanna61 @rohitsh020678 @RamchandranAyy2 @KINGEHIND @applewatchfan81 @ram26chouhan @Venu__Madhav @AshwinKr17 @Rajesh201963 @Sengar_RV @nparama1951 @Drsunandambal @flyingvoyage @DayalChand8 @dharmvirjangra9 @purushueme @narendra52 @JaganNKaushik @peepal59 @kailashkaushik8 @Swwagatam @kapoorashok25 @dushyantkagarwa @Seetharamakota3 @IshaSin75731735 @Sudhakar2810 @singhsantosh98 @KashmirSParihar @_ankahi @BakthbyDefault @ind_rajat92 @sn_ojha @SulagnaDash6 @narendravarma49 @jadonpriyanka @SSharmajsr @RahulGandhi @JhaSanjay @priyankac19 @ArvindKejriwal @sardesairajdeep @ShekharGupta @narendramodi Agree with you Nilam. But Ppl don't remember Ppt or Stats, they understand 1 Liners. 10% EWS Res was a long pending demand (fulfilled only now), similarly Tax revision is a demand, Ram Mandir is demand, in is a demand, Black Money is demand.",Wed Jan 16 12:39:52 +0000 2019,3461,2217,141,False,1,,Unknown,3,50,0,0
1085513706744668163,@vanitajain21 @narendramodi @Ramesh_BJP @AB_BJP @ABHISHE17958757 @VidudalaPrasad @VandanaJayrajan @jvidyasagar @ModifiedTamilan @deanarayan @SoniaGurnani19 Atleast 15 seats Target for 2019 It's Exclusive from the Land of Ayyappa Request Must Visit Lord Ayyappa,Wed Jan 16 12:26:50 +0000 2019,89854,82344,4695,False,4,,India,3,11,0,0
1085511898731343872,RT @keshaboinasri: Even today I remember the bar bomb blast in Congress Raj!! Thank you modi ji for giving safe India. …,Wed Jan 16 12:19:39 +0000 2019,5133,5340,19,False,3,Even today I remember the bar bomb blast in Congress Raj!! Thank you modi ji for giving safe India.,India,1,1,0,0
1085511027087867904,"RT @Saurabh2v: @RahulGandhi These are most popular ""Hashtags "" Voter mood is self explanatory 🚩🚩🚩 …",Wed Jan 16 12:16:11 +0000 2019,3437,7941,1733,False,1,"@RahulGandhi These are most popular ""Hashtags "" Voter mood is self explanatory 🚩🚩🚩",NCR India,2,2,0,0
1085504976087072768,Even today I remember the bar bomb blast in Congress Raj!! Thank you modi ji for giving safe India.,Wed Jan 16 11:52:08 +0000 2019,3324,12237,480,False,3,,india hyderabad ,3,0,0,0
1085502253702762496,RT @Ketanparekh1988: Dear @INCIndia @BJP4Gujarat @INCGujarat @CMOGuj @ArvindKejriwal @RahulGandhi @GujaratPolice @DisasterMgmtBMC just s…,Wed Jan 16 11:41:19 +0000 2019,824,57172,1473,False,1,"Dear @INCIndia @BJP4Gujarat @INCGujarat @CMOGuj @ArvindKejriwal @RahulGandhi @GujaratPolice @DisasterMgmtBMC just share, its about Modi's Mindset on approx. 10-15 years ago",Frederick MD,0,9,0,0
1085501851519180800,Trouble pe trouble Tufan and Andhi @RahulGandhi and beyond,Wed Jan 16 11:39:43 +0000 2019,3998,3930,617,False,0,,Mumbai India,2,1,0,1
1085499716752818176,This is another reason why must lose.,Wed Jan 16 11:31:14 +0000 2019,38940,52092,2379,False,3,,New Delhi India,6,0,0,1
1085499677334781952,"Dear @INCIndia @BJP4Gujarat @INCGujarat @CMOGuj @ArvindKejriwal @RahulGandhi @GujaratPolice @DisasterMgmtBMC just share, its about Modi's Mindset on approx. 10-15 years ago",Wed Jan 16 11:31:05 +0000 2019,23,57,53,False,1,,Mumbai  India,5,8,0,1
1085492428814073856,@archu243 @INCIndia can't WIN in Even KHANgress will be shrunken AT below 44. wl b Ex. of very soon. boiling N O W A D A Y S 🔥😝😜,Wed Jan 16 11:02:17 +0000 2019,51546,192307,61115,False,44,,श्रीराम जी के चरणों में 💞🙏,8,2,0,0
1085483326138404864,"Another day, another Rahul Gandhi lie busted.",Wed Jan 16 10:26:06 +0000 2019,2,1167,1882,False,8,,new delh,1,0,0,0
1085483100296097792,What had prevented successive Congress governments from bringing in these improvements for decades?,Wed Jan 16 10:25:13 +0000 2019,2,1167,1882,False,10,,new delh,1,0,0,0
1085482260164501505,RT @SanremoAncheNoi: This is Dynasty 4 U. …,Wed Jan 16 10:21:52 +0000 2019,2,8271,23,False,1,This is Dynasty 4 U.,Unknown,5,1,0,0
1085478559731208192,RT @alap030193: But first Agnibaan hits you for backing Corrupt Alok Verma along with Congress. Let all Hindus realise this. Anyways …,Wed Jan 16 10:07:10 +0000 2019,3577,24688,141,False,2,But first Agnibaan hits you for backing Corrupt Alok Verma along with Congress. Let all Hindus realise this. Anyways,Bharat,0,1,0,0
1085471022629961728,This is Dynasty 4 U.,Wed Jan 16 09:37:13 +0000 2019,65562,184401,6213,False,1,,Milan italy,7,0,0,0
1085443732650962944,This is Dynasty 4 U.,Wed Jan 16 07:48:47 +0000 2019,1238,2084,65,False,0,,पुरानी टेकड़ीगुफा के पास,5,0,0,0
1085438597849739264,RT @tweetofkt: @RahulGandhi is hereby awarded the internationally acclaimed SISS Award: Super Intelligent Self Screwer! Congrats @INCIndia…,Wed Jan 16 07:28:22 +0000 2019,38822,11570,1705,False,5,@RahulGandhi is hereby awarded the internationally acclaimed SISS Award: Super Intelligent Self Screwer! Congrats @INCIndia via @rightlog_in,MIRZAPUR,0,3,0,0
1085418993668812801,RT @NWN2019: Will the real Rahul Gandhi please stand up?,Wed Jan 16 06:10:28 +0000 2019,21896,19036,315,False,10,Will the real Rahul Gandhi please stand up?,Indore ,1,1,0,0
1085411951130394624,Real Hindu Vs Election Hindu @TajinderBagga @MrsGandhi,Wed Jan 16 05:42:29 +0000 2019,39320,45190,441,False,0,,Bharat,3,2,0,0
1085403517672701958,@ShashiTharoor @narendramodi @PMOIndia Good decision. Who needs chameleons who change religion and faith every now and then depending on the need?,Wed Jan 16 05:08:59 +0000 2019,13005,23440,945,False,0,, India-Canada,3,3,0,0
1085385756632379393,"RT @winningalways: I think it will be a great service to his party and himself if took up , a vow of silence. By abs…",Wed Jan 16 03:58:24 +0000 2019,20710,13595,102,False,2,"I think it will be a great service to his party and himself if took up , a vow of silence. By absurdly talking against , he demonstrates not only his jealousy and pettiness, but also his deep rightful fear of losing again.",Unknown,2,1,0,0
1085381232387653632,"Rahul Gandhi speaks on Terrorism - no Naxalism- no Pakistan- no Kashmir - no Border issues- no Eco policies- no Farmers - no Modi - ""Everyday"" . But we know that whatever he says is meaningless . @RahulGandhi",Wed Jan 16 03:40:25 +0000 2019,45,71,11,False,0,,Karachi Pakistan,3,1,0,0
1085381036073209857,"@narendramodi Rahul Gandhi speaks on Terrorism - no Naxalism- no Pakistan- no Kashmir - no Border issues- no Eco policies- no Farmers - no Modi - ""Everyday"" . But we know that whatever he says is meaningless . @RahulGandhi",Wed Jan 16 03:39:39 +0000 2019,45,71,11,False,0,,Karachi Pakistan,3,2,0,0
1085379815505620992,@RahulGandhi is hereby awarded the internationally acclaimed SISS Award: Super Intelligent Self Screwer! Congrats @INCIndia via @rightlog_in,Wed Jan 16 03:34:48 +0000 2019,1319,5143,339,False,5,,प्रयागराज ,8,3,0,1
1085375558924541952,"For all those who cannot stomach the truth of the , read the below @RahulGandhi, @priyankac19 and @INCIndia “Leadership and the Public Good” Jai Hind.",Wed Jan 16 03:17:53 +0000 2019,430,279,41,False,0,,India,5,3,0,1
1085356045285830656,RT @omisays96: @NitinParmar77 Aree that was sarcastic I know he never said that The reason people will vote for Congress..,Wed Jan 16 02:00:20 +0000 2019,137,203,17,False,1,@NitinParmar77 Aree that was sarcastic I know he never said that The reason people will vote for Congress..,Unknown,1,2,0,0
1085354359058100225,"@Dhrashtu @KiranKS @RatanSharda55 @narendramodi So much to do..... + , , , disband , arrest and punish the . Only @narendramodi can do that. So we need",Wed Jan 16 01:53:38 +0000 2019,13399,14231,193,False,1,,India,9,5,0,0
1085255944320122880,"@RahulGandhi Only ignorant would speak so of kotler , any management student knows significance of this man . Modi truly deserves recognition for the work he has done to transform India . He needs another 5 year for sure",Tue Jan 15 19:22:34 +0000 2019,67456,94088,1689,False,0,,Udupi India,2,1,0,0
1085242739648675840,"RT @TheAshokSingh: @drshamamohd @RahulGandhi Fake scientists fake rickshawalas ,what will give to India? …",Tue Jan 15 18:30:06 +0000 2019,18005,14568,877,False,9,"@drshamamohd @RahulGandhi Fake scientists fake rickshawalas ,what will give to India?",वाराणसी आर्य्यावर्त(भारतवर्ष),2,3,0,0
1085239227065847810,"The 13 km Kollam bypass project was delayed for 43 years. In 2015, Modi government took note of this project and completed it in 4 years. @narendramodi @MrsGandhi @VijayaRahatkar",Tue Jan 15 18:16:09 +0000 2019,32020,16659,383,False,0,,Mumbai India,2,3,0,0
1085229628631977984,@NitinParmar77 Aree that was sarcastic I know he never said that The reason people will vote for Congress..,Tue Jan 15 17:38:00 +0000 2019,1276,118,4,False,1,,Thane India,1,1,0,0
1085227561200824320,You had your lackey's to do that for you. BTW you didn't mention Rajiv G in this list?,Tue Jan 15 17:29:47 +0000 2019,1201,19497,227,False,0,,New Delhi India,4,0,0,1
1085225545854414848,@priyankac19 @nytimes @guardian @BBCWorld @CNN @ShekharGupta @sagarikaghose @sardesairajdeep @aroonpurie @pbhushan1 @Ram_Guha @svaradarajan @mkvenu1 @JhaSanjay @RahulGandhi @ShivAroor @BDUTT @Raghav_Bahl @irobertvadra @ashokgehlot51 @INCIndia @sambitswaraj @arunjaitley @nsitharaman @madhukishwar @WorldBank @INCKarnataka @AmitShah @narendramodi @washingtonpost @WSJ @ABC @FT @_sabanaqvi @NitishKumar @PrannoyRoyNDTV @vijayanpinarayi @cpimspeak @PChidambaram_IN @TheVijayMallya @KartiPC @ShashiTharoor @IndiaToday @Columbia @KapilSibal @DrAMSinghvi @BBC @OpIndia_com @AbhishBanerj Rich !!! Coming from a person whose illustrious family decided to confer the ‘Bharat Ratna’ on themselves: @smritiirani,Tue Jan 15 17:21:47 +0000 2019,2193,24128,61,False,0,,Mumbai,4,50,0,1
1085222650237005825,"@narendramodi The caption made him to live in the hearts of the 130 crore people , Does @RahulGandhi ever told that ??",Tue Jan 15 17:10:16 +0000 2019,9714,1743,220,False,0,,Bengaluru India,2,2,0,0
1085209992398102528,"@RahulGandhi hs no views on real issues like devlopmnt, cross border terrorism, indo-sino reltions, relations wd US/Russia, boosting economy etc.Keeps chanting Modi all the time. थोथा चना, बाजे घना। Those who support hm, hav u also thot abt it? Or u r also as dumb?",Tue Jan 15 16:19:59 +0000 2019,965,2066,86,False,0,,Rajasthan India,1,1,0,0
1085204637186174977,RT @HATE_SECULAR: What a terrific headline! This newspaper is pro-congress and some poor morons claim will build …,Tue Jan 15 15:58:42 +0000 2019,15203,19579,537,False,4,What a terrific headline! This newspaper is pro-congress and some poor morons claim will build,Unknown,2,1,0,0
1085195481427267585,"I think it will be a great service to his party and himself if took up , a vow of silence. By absurdly talking against , he demonstrates not only his jealousy and pettiness, but also his deep rightful fear of losing again.",Tue Jan 15 15:22:19 +0000 2019,5252,11846,6297,False,2,,Chennai India,4,0,0,0
1085170526748692481,This two pictures must clear the differences between two leaders. One @RahulGandhi in Dubai and in the other pic @narendramodi in Dubai. See and judge yourselves.,Tue Jan 15 13:43:09 +0000 2019,2646,1704,67,False,0,,Ranaghat Nadia  WB,2,2,0,0
1085164610993483777,My prime minister @narendramodi ji has the zeal to serve the country unlike @RahulGandhi and @INCIndia ’s zeal to serve their own family!,Tue Jan 15 13:19:39 +0000 2019,8651,729,54,False,0,,United States,7,3,0,1
1085162481599668224,"@RenukaJain6 @RahulGandhi you are the main person in opposition to know the terminology... ... Please follow @FinMinIndia directly to learn something, which you are lacking... @V4Modi",Tue Jan 15 13:11:11 +0000 2019,10132,14122,363,False,0,,Spectral Extant,8,4,0,0
1085161672963182592,Do admit Hindus that you have made a mistake by choosing Congress Communists Nota etc..,Tue Jan 15 13:07:58 +0000 2019,20153,110578,5870,False,0,,New Delhi India,1,0,0,1
1085152350212222976,Nehru became PM when Netaji Accidentally died in a crash! IndiraG became PM when Shastriji accidentally died naturally. MMS became PM when Sonia accidentally heard her inner voice! Say No to accidental PMs!,Tue Jan 15 12:30:56 +0000 2019,9980,99333,9028,False,33,,#BharatMataKiJai,1,0,0,0
1085124988791853056,But first Agnibaan hits you for backing Corrupt Alok Verma along with Congress. Let all Hindus realise this. Anyways,Tue Jan 15 10:42:12 +0000 2019,74401,89969,319,False,2,,Unknown,2,0,0,1
1085115662098300928,@DSCHAUDHARY24 Don't worry. Bohut jald n pagal jail me honge,Tue Jan 15 10:05:08 +0000 2019,35553,27754,1744,False,0,,Unknown,4,1,0,0
1085113766272892928,@pallavict @SundaramChitra @narendramodi The least we want are Dalal's &amp; Dalla's of the family who sell their soul outside 10 JP day in day out. Baaki wants @INCIndia @RahulGandhi,Tue Jan 15 09:57:36 +0000 2019,13006,23441,945,False,3,, India-Canada,11,5,0,0
1085108249425174533,RT @EasyPeezyTweet: @Sanju_Verma_ @narendramodi That's so rude. @RahulGandhi is actually the gre…,Tue Jan 15 09:35:41 +0000 2019,38522,42067,1461,False,1,@Sanju_Verma_ @narendramodi That's so rude. @RahulGandhi is actually the greatest scientist the world has ever seen. Who else is genius enough to grow Gold from Aaloo? 😂😂😂,Bangalore,3,4,0,0
1085107643981619200,@Sanju_Verma_ @narendramodi That's so rude. @RahulGandhi is actually the greatest scientist the world has ever seen. Who else is genius enough to grow Gold from Aaloo? 😂😂😂,Tue Jan 15 09:33:17 +0000 2019,13006,23441,945,False,1,, India-Canada,9,3,0,0
1085103131942359041,Really proud of my PM and sad for those idiots who would like to look at the fool Rahul Gandhi as their PM.. Actually even Congresses don't like him but they are trained to obey..... Congratulations.. For Kotler Presidential Award 👏👏,Tue Jan 15 09:15:21 +0000 2019,2940,556,30,False,0,,Guinea,2,0,0,0
1085101622856826880,"@ShekharGupta One more senseless tweet from Taklu. You want proof, well none other than liked it 😂😂😂 @ndtv",Tue Jan 15 09:09:21 +0000 2019,13006,23441,945,False,10,, India-Canada,13,2,0,0
1085070497979674624,"RT @HKreddy511: , congress supporters should decide between or @RahulGandhi",Tue Jan 15 07:05:41 +0000 2019,9550,43722,6421,False,1,", congress supporters should decide between or @RahulGandhi",Unknown,4,2,0,0
1085063911932489729,What a terrific headline! This newspaper is pro-congress and some poor morons claim will build,Tue Jan 15 06:39:30 +0000 2019,98975,14460,2926,False,4,,Somewhere in india.,4,0,0,0
1085063646189764608,"@DrGPradhan face opened now, basically @INCIndia is the main enimy of ... Needs to do the same things what @adgpi doing with enimies... @nsitharaman @DefenceMinIndia @HMOIndia @rajnathsingh @PMOIndia @narendramodi",Tue Jan 15 06:38:27 +0000 2019,10132,14122,363,False,0,,Spectral Extant,6,9,0,0
1085063030528925697,"Suit boot ke Sarkar . @INCIndia @RahulGandhi is Anti Poor and rpo to rich, Dynasty and previlage people.",Tue Jan 15 06:36:00 +0000 2019,22231,8914,117,False,0,,India,2,2,0,1
1085042770648150016,@RahulGandhi Happy Pongal Pasta boy..,Tue Jan 15 05:15:30 +0000 2019,872,751,10,False,0,,Bengaluru India,1,1,0,0
1085037958204456960,@INCIndia @RahulGandhi If there is dislike button on Twitter and if has multiple taps allowed I would have tap it 10 times. @RahulGandhi,Tue Jan 15 04:56:22 +0000 2019,157,17,3,False,0,,Unknown,2,3,0,0
1085028770573103105,"@RahulGandhi In every foreign trip, compare yourself with @narendramodi, he represents our culture to world but, you just saying Indian and tagged Gandhi to your name but, nowhere you tried to show up our culture in your trips and willing to become PM of the great India.",Tue Jan 15 04:19:52 +0000 2019,32,234,13,False,0,,Bengaluru India,1,2,0,0
1085023411234062336,@UnSubtleDesi This is the development what our people and nation missed during the congress raj. 🙏🏼🙏🏼🙏🏼,Tue Jan 15 03:58:34 +0000 2019,7900,770,80,False,0,,Sainik Farm New Delhi,1,1,0,0
1085016610161618945,", congress supporters should decide between or @RahulGandhi",Tue Jan 15 03:31:33 +0000 2019,22874,25080,46,False,1,,Unknown,4,1,0,1
1085013312734138368,"@INCMP ""Gandhi"" surname thept fm ""Firoz"" party &amp; their all workers always remain criminals for stilling others work... With this existence of @INCIndia in claims increased...",Tue Jan 15 03:18:26 +0000 2019,10132,14122,363,False,0,,Spectral Extant,8,2,0,0
